,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
122,1.2344293594360352,0.15287972284531126,0.004250001907348633,0.0003267008440429308,0.01,"(100, 25, 100)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 7}",0.8694907054418914,0.8519333116179194,0.8868301188211618,0.839313926325247,0.8713198861934711,0.863781538873901,0.016480263148795436,59,0.8732625978886438,0.8678785519443494,0.8532740445715118,0.8753155844885249,0.8654688532206481,0.8670399264227356,0.007744407317647533
123,1.3383683681488037,0.45570436957099597,0.004346084594726562,0.0003841042265183595,0.01,"(100, 25, 100)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 8}",0.8687152182342004,0.8784287153752451,0.8906818055670427,0.8269790655884995,0.8579348607367475,0.8645843615466603,0.02165203331429177,52,0.8905111647189071,0.8854266219010759,0.8618506902144386,0.873638208412156,0.8739666853489043,0.8770786741190963,0.010035265896543162
124,1.2352523803710938,0.36891387873998277,0.004422426223754883,0.0002507109837736645,0.01,"(100, 25, 100)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 9}",0.8717185543632475,0.8655666059974353,0.888313399314458,0.8296967056004793,0.857240521114106,0.8625360342495959,0.019292571137817884,65,0.8928112377485435,0.8632470700565604,0.8745923755015197,0.8851556874200042,0.8747281932045854,0.8781069127862426,0.01010430641580684
125,1.35138258934021,0.33989258943763906,0.00437631607055664,0.0001756310814923667,0.01,"(100, 25, 100)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 10}",0.8731553869291626,0.8402752899483291,0.8923122837004568,0.8500612159329142,0.8947554357592092,0.8700890274852875,0.021914905069640115,38,0.8728670016668995,0.8568304718451458,0.8856487421812603,0.8983464682572692,0.8903424514671818,0.8808070270835513,0.014559654698288795
126,1.3845695018768311,0.2528407411048804,0.004377412796020508,0.00036629801822496633,0.01,"(100, 25, 100)",11,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 11}",0.8750726891032141,0.8729755981405289,0.8788847140664773,0.839930488170111,0.8712633123689727,0.8676474734935604,0.01406357163169146,43,0.8888901788151311,0.8890076493218846,0.9033491548199868,0.8965972225028692,0.8670677850577841,0.8889823981035313,0.012203676955316243
127,1.6241390705108643,0.23032961989677836,0.004451227188110351,0.00033880390455075525,0.01,"(100, 25, 100)",12,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 12}",0.8709402245027209,0.883543571718741,0.9044598443286558,0.8710210242587602,0.8939835579514824,0.8847804070610545,0.013068912355231827,9,0.9052742639750299,0.9042803710004845,0.9195001935820133,0.9170316453666356,0.9042261328924809,0.9100625213633288,0.006753701922628542
128,1.3585619449615478,0.31408986474971484,0.004348278045654297,0.00037613811516089014,0.01,"(100, 25, 100)",13,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 13}",0.87975015079028,0.889455350086125,0.9000628548323363,0.8546273135669362,0.8923899071578317,0.8832691469407422,0.01570653677398303,14,0.8951188555841302,0.9130648161202116,0.9034448133086562,0.9098258891251576,0.89145854924665,0.9025825846769611,0.008276925634538888
129,2.131983518600464,0.4757250440042757,0.00456695556640625,9.835804104243667e-05,0.01,"(100, 25, 100)",14,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'pca__n_components': 14}",0.8752142922345441,0.9068039046339661,0.8991902958123122,0.878098861934711,0.8979262952979933,0.891449570170889,0.012493208940975768,1,0.9341359051800852,0.9270142354459248,0.9045099880857254,0.926917812725386,0.9077512628084998,0.9200658408491241,0.011720322554080847
130,0.9443350791931152,0.11007596261140405,0.001926088333129883,0.00019367711942068667,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 2}",0.7850976707189319,0.787382369902575,0.8106049393947748,0.7812336028751123,0.822936777478287,0.7974291388472005,0.016355372170422277,243,0.812507255646201,0.7959561507150815,0.7950506682946998,0.8185380583895999,0.8090494739569769,0.8062203214005118,0.00926682946097038
131,1.0505254745483399,0.2910997386184283,0.001909780502319336,0.00038479705120162127,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 3}",0.82706110657651,0.8343336890633186,0.8088461390014612,0.8001208445642407,0.8263654687032046,0.819369100108644,0.012750534511720783,221,0.8295380072061165,0.8265988483697954,0.8176636245420987,0.825688419515485,0.8285197728266472,0.8256017344920286,0.004195820076163394
132,0.8374435901641846,0.11083217688273986,0.0020010948181152345,0.0003175810434986037,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 4}",0.8234440677400976,0.8560966221523424,0.8794280428969206,0.8158934710991316,0.8525654687032046,0.845488278158686,0.023129594247237196,160,0.8439919818396592,0.8437706979124319,0.8512482591338613,0.8418722844536264,0.8442193810393175,0.8450205208757792,0.0032235971028355104
133,0.8380448341369628,0.16562234628756697,0.00192413330078125,0.0002107058424314118,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 5}",0.8477612748479367,0.8425479388677085,0.8395880645843097,0.8367886492961965,0.8530454028152141,0.8439471267685614,0.005816585346447636,166,0.8698621440436118,0.8498088290899709,0.8379797595782797,0.8716044541528281,0.8628326043959186,0.8584175582521217,0.012776378456405096
134,0.9994766712188721,0.1469109711961512,0.0020845413208007814,0.0001959318835005265,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 6}",0.8486893964101084,0.8641174606370815,0.8776316507227597,0.8347622342018568,0.8666654687032047,0.8583780526362961,0.014981391781773877,97,0.865586753059603,0.8556584392583142,0.8683056242781124,0.875867652646715,0.8736597824444841,0.8678156503374458,0.0070992177038496146
135,0.9347464561462402,0.1420664101720085,0.002528810501098633,1.8850814900242633e-05,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 7}",0.8286042228720927,0.8520928881377727,0.8670900614782346,0.8254897274633124,0.8660871817909553,0.84786340732031,0.017830901402311455,153,0.8542594102405163,0.8634011320418539,0.8582639249881123,0.8734928436551566,0.864346254422503,0.8627527130696284,0.0064899250779777845
136,0.9908241748809814,0.0829235870906806,0.0023160457611083986,0.00025646638568763424,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 8}",0.8647301443033341,0.8685783951223891,0.8888411279280273,0.8331887091943696,0.8774156933213537,0.8665624742973348,0.018608349375228504,47,0.876745158584479,0.874903635690508,0.8788631293719454,0.8865412339637813,0.8800230029097391,0.8794152321040904,0.0039733587827564245
137,1.0090533256530763,0.25750438813771165,0.002420186996459961,0.0001924015775361508,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 9}",0.8749583612032555,0.8361446508137708,0.8751935672998282,0.8414236298292901,0.8963363881401617,0.8647929570751545,0.022678779484450518,51,0.8636628513932629,0.871797966873151,0.8837859228709272,0.894318858136648,0.8847121320644072,0.8796555462676793,0.010725200502167463
138,1.3161838054656982,0.15038016873450102,0.002407073974609375,0.0002232876232190551,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 10}",0.877764153704914,0.8589905805951206,0.8915383747323536,0.8392203953279425,0.8908115004492364,0.8716667572015407,0.020040631083944185,31,0.8925766426752791,0.8907884568775327,0.8803722936133006,0.8965028347404441,0.8904020381108191,0.8901284532034751,0.005335156514460535
139,1.0104479312896728,0.20139537339038033,0.0023182392120361327,0.0002295506461078009,0.001,"(50, 50)",11,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 11}",0.8668094760932783,0.8548060696505894,0.8769730846635239,0.8424564540281522,0.8648654687032046,0.861189226826756,0.011703749040917378,81,0.8743318013971474,0.8732569836460001,0.8849811520900736,0.8963131021020102,0.8738621799764487,0.8805490438423359,0.00899657168286027
140,1.1339645862579346,0.18850826369794724,0.0032477378845214844,0.0005486869682720173,0.001,"(50, 50)",12,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 12}",0.8637450720592572,0.8637715161542199,0.8978036648011837,0.8627262353998203,0.8917687032045521,0.8759430060668496,0.015488041888401008,23,0.8925530905349869,0.8821586649479826,0.8907844289644535,0.9091806328713671,0.8914443263524792,0.8932242287342538,0.008793459350935819
141,0.9933520317077636,0.1266572098899708,0.002605247497558594,0.00018474885702489518,0.001,"(50, 50)",13,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 13}",0.8730714563412624,0.8854984584857902,0.899423394811568,0.8432733453129679,0.8826840670859539,0.8768080929327816,0.018743124095349464,20,0.9014754579684313,0.892959380999177,0.8859897457712105,0.9033532645025484,0.8979286837138535,0.896341306591044,0.006271189079660937
142,1.3096811294555664,0.2830975017549077,0.0023177146911621095,0.00023338889086648728,0.001,"(50, 50)",14,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 14}",0.8738409197503553,0.8908714168616948,0.900148109245628,0.8631194369571729,0.8958793051811919,0.8847735236550268,0.01402786576166074,10,0.8923267480054873,0.9050684158387118,0.9005045064258507,0.9107913220944384,0.9107225983391363,0.903882718140725,0.006940769538111949
143,0.5548662662506103,0.03585217693702636,0.0015130043029785156,0.0003183882804320823,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.7693434653848352,0.783117573113815,0.7888629871621684,0.7750616651692124,0.7985564540281521,0.7829741575041412,0.010252541651744843,255,0.8005567358025363,0.7825868366743871,0.7827197373098905,0.8019704120876008,0.7843594197328283,0.7904386283214486,0.008871829838418508
144,0.5425857067108154,0.0781911860047456,0.0014075279235839845,0.00020389294823371098,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.7779986277125407,0.8189851034166743,0.8008206719414807,0.7921807726864332,0.801149026654687,0.7982288440390453,0.013375784487116684,240,0.7973718292964381,0.8065960413257283,0.7920379956801915,0.8158309344199473,0.8160259818809895,0.8055725565206588,0.009653933956529928
145,0.5986488342285157,0.08644208058882955,0.0014065265655517577,0.00020046546046174156,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.8197874655894621,0.8458098865291181,0.8303910484382323,0.8096140461215934,0.8018300389338124,0.821519966164366,0.015501279759204248,218,0.8430428906075851,0.8343385036164289,0.817562570918627,0.8413967831742609,0.8284724697267752,0.8329626436087354,0.009294761760047532
