,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
189,2.7748939990997314,0.5573699442406146,0.0037601947784423827,0.0005044459507836936,0.01,"(100, 25, 100)",60,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (100, 25, 100), 'rp__n_components': 60}",0.9595966096085606,0.9608560554523892,0.9566916104359338,0.9218185504681856,0.9245395127748068,0.9447241662208757,0.017640716855054365,50,0.9819069278490263,0.9865407092682543,0.9758853173679198,0.9667781759704362,0.9422762040116089,0.9706774668934491,0.01566334039433975
190,0.9020661354064942,0.1856980169687938,0.0018022537231445312,0.00025851868025974665,0.001,"(50, 50)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.995090919119675,0.9927007299270074,0.973193108900697,0.9950877387008774,0.9950609031491383,0.9902212320760442,0.008569767303808951,2,0.9817184643510053,0.9878017433161737,0.9878017433161737,0.9935392569195093,0.993895427722508,0.988951327125074,0.004482200805231628
191,0.7836390972137451,0.14990524697778082,0.0019103527069091798,0.0003730643804987967,0.001,"(50, 50)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.6454705914798948,0.634392983875416,0.652383754067918,0.6573674703236747,0.6451277480689244,0.6469459683416539,0.0077635061404305785,322,0.6550109389516587,0.6574379107870282,0.6616613374338073,0.6429813072161957,0.6592656345581572,0.6552714257893694,0.006520631866510391
192,1.2148991107940674,0.12623808973812506,0.001811981201171875,0.0002516548026765244,0.001,"(50, 50)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.9803636764786997,0.9754545955983747,0.9730644064057071,0.9755769372557694,0.9864453357100414,0.9781757692031768,0.004760587328271792,18,0.9895031018671141,0.9776835012022472,0.9849644167083553,0.9913960434932364,0.9874757955836425,0.9862045717709191,0.004766430900299466
193,0.4162903308868408,0.13498244257499195,0.0015114784240722657,1.802015505818433e-05,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5,0.5,0.5070418650830131,0.5145985401459855,0.5341280451574569,0.5111351698072389,0.012683119613719084,379,0.5018281535648995,0.5024269718353694,0.5275473694645331,0.5091096650228262,0.5360502072036021,0.515392473418246,0.013900015458665569
194,1.3772177696228027,0.16832250269835572,0.0016596794128417968,0.0002036590649767779,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.9597253121035504,0.9413484344260789,0.9495210428579308,0.9546652657966527,0.9581847890671419,0.9526841064815496,0.006669223574993672,38,0.9577305767328844,0.9501344027147964,0.9792263659857391,0.9675367387445297,0.9526404086119428,0.9614536985579786,0.010700778098735106
195,1.2513763904571533,0.29841526107003424,0.002024412155151367,0.0003057674171546078,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.825433451617055,0.8483333026898822,0.907729504127673,0.8444849959448499,0.803438799762329,0.8459163653229269,0.03479277786345739,168,0.8183154244981797,0.8577457921345594,0.860739883486909,0.8638457577506454,0.8203284901503548,0.8441950696041296,0.02041015501056954
196,0.8581171989440918,0.17964091177447944,0.001712799072265625,0.0002414968138607584,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.6990843736785013,0.7436246299803269,0.7811230211991396,0.7786533215365333,0.7491087344028519,0.7503090994958546,0.029753829662731057,259,0.7301536986105571,0.7618945249912973,0.7855020275675413,0.7362522736724001,0.7768352811851769,0.7581275612053945,0.02179263822828516
197,1.6111752033233642,0.5743929950768956,0.001804018020629883,0.0003988289935616158,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.8021474930592584,0.8692290720550111,0.8862178013936642,0.7873534616235347,0.8200014854426616,0.8330167142917423,0.03834801328316845,188,0.8245554682078793,0.9039251125593919,0.8771632958404318,0.7939635221734178,0.8721391644704464,0.8543493126503133,0.03956976990477903
198,1.3663336753845214,0.2933909089215662,0.0020238876342773436,1.5645346163049797e-05,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.9643769879938958,0.919193219217121,0.9642482854989061,0.9142427928924279,0.9494578134284015,0.9423089765514333,0.021644632696210846,58,0.9628046826551335,0.9441444909871798,0.9579824377378846,0.9423549889469859,0.9645672641305495,0.9543707728915466,0.00934985877796672
