,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
193,1.6986288547515869,0.301568106786897,0.007141208648681641,0.00020636565782559916,0.001,"(50, 50)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.7933784348065978,0.8256277724588256,0.8242279142429171,0.811288080263552,0.7971436957172806,0.810338161274634,0.01334483637857891,293,0.8074921556046266,0.8138366990046988,0.8042437321754703,0.8236503114379955,0.807917985187118,0.8114281766819819,0.0068499855020624075
194,1.7664236545562744,0.27186106124235154,0.007431793212890625,0.0005882323445049797,0.001,"(50, 50)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.7867276845735991,0.82585767470489,0.8364920886977458,0.8202536687631028,0.8408273734651093,0.8219988582140227,0.019128711282584983,283,0.8224839460527114,0.8203370407302654,0.8219072272913884,0.8471424213196356,0.8350574724981263,0.8293856215784252,0.010323857335754598
195,1.487736988067627,0.2356439424803809,0.007428026199340821,0.0003863943513886013,0.001,"(50, 50)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.7886951855812353,0.8349952749071994,0.8546265376450803,0.841400329439952,0.8561083258460617,0.8351154690810237,0.02458142251761259,271,0.8215148335818533,0.8249393958169393,0.8642295750677415,0.8660888294185386,0.8553417151023015,0.8464228697974748,0.019314887752000742
196,1.5032125949859618,0.23363639811669282,0.007434225082397461,0.00018769534098276891,0.001,"(50, 50)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.8458930080251279,0.8657442670349083,0.8465057940249404,0.8456463611859838,0.8291581012279124,0.8466130553508363,0.011596755464249,215,0.873289289425166,0.8622377663667758,0.8551244503622176,0.8737800762492235,0.8325437927308862,0.8593950750268539,0.015147857564235643
197,1.4336934089660645,0.19634744647975286,0.007207679748535156,0.0005084137512184837,0.001,"(50, 50)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.8477689997941208,0.8545790709766478,0.8778724606916071,0.8485654687032046,0.8616226115603474,0.8580741826230728,0.011074913384085313,154,0.8629475708658504,0.8605778765728848,0.8696432605966272,0.8806740251005228,0.8620890243197702,0.867186351491131,0.00742395700381397
198,1.6068618297576904,0.17708448103374688,0.007332277297973633,0.0006937856673086612,0.001,"(50, 50)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.8460023725221443,0.8886076104538138,0.8821412565820308,0.8385046421084157,0.8869702306079664,0.8684493098164757,0.02161723967135508,44,0.869799842136561,0.8749457873067428,0.876122751563652,0.8708779191526881,0.8816215622679456,0.8746735724855179,0.0042097271803166
199,1.3764535903930664,0.17035179195582328,0.007526874542236328,0.0005134994465866655,0.001,"(50, 50)",15,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
200,1.3859636306762695,0.16643174490623086,0.007411575317382813,0.00019937425483830667,0.001,"(50, 50)",20,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
201,1.3832620620727538,0.17224860079770163,0.007519674301147461,2.242574837753154e-05,0.001,"(50, 50)",25,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 25}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
202,1.3797874450683594,0.16759999791758495,0.007226228713989258,0.00023784133650362293,0.001,"(50, 50)",30,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 30}",0.8344441992909398,0.8591473735272136,0.8902707211056893,0.8351098532494758,0.8516988619347109,0.8541339177941116,0.020426006466810788,180,0.8655434765938206,0.8605735382507202,0.8916977069170244,0.8908021506544616,0.8654904336808308,0.8748214612193715,0.013537669564780584
