,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
302,1.9063326358795165,0.4703655268370962,0.006906032562255859,0.0005464898343236196,0.0001,"(50, 50)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 55}",0.9241023000974462,0.8949052198054754,0.9008163415396496,0.8390013271400134,0.8939765300059417,0.8905771141129063,0.027994672175227144,111,0.9279112711545954,0.9265568698691244,0.888732764523216,0.8416510288691598,0.8886280637846737,0.8946959996401539,0.03163706135603335
303,1.9236789703369142,0.47513606095681926,0.006731081008911133,0.000250633811526189,0.0001,"(50, 50)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 60}",0.9241023000974462,0.8949052198054754,0.9008163415396496,0.8390013271400134,0.8939765300059417,0.8905771141129063,0.027994672175227144,111,0.9279112711545954,0.9265568698691244,0.888732764523216,0.8416510288691598,0.8886280637846737,0.8946959996401539,0.03163706135603335
304,0.5802154541015625,0.05904631810764246,0.007614612579345703,0.0024910426062691483,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 2}",0.5870764308959532,0.5,0.5011307433488388,0.5022487650224877,0.5554070112893642,0.5291630119271267,0.03579564223352159,373,0.5660936300490351,0.5,0.5011659377874501,0.5038158529828163,0.5759869192664854,0.5294124680171575,0.034155039462074196
305,0.7841876029968262,0.13562715811601972,0.006011295318603516,0.00033953281510548596,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 3}",0.6495063340013606,0.6702734008714998,0.7407472099137693,0.7383506598835067,0.5526218062982768,0.6703626138675114,0.06905138063869652,353,0.6500653570662862,0.7107413819734375,0.7397399780068284,0.7004356696145212,0.5744696875618046,0.6750904148445757,0.058040888500034624
306,0.8360901355743409,0.21868475388853706,0.006017875671386719,0.0003216013498998703,0.0001,"(50,)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 4}",0.6386861313868614,0.5898527275735902,0.7100332787879902,0.7879064366290646,0.8122771836007129,0.7076427123946526,0.08486841390447072,330,0.6162445161156463,0.6375518418704801,0.7085345723895787,0.7915945254461236,0.8117160873704691,0.7131283086384597,0.07873483509969183
307,0.8975457668304443,0.22659300100418994,0.007722616195678711,0.0024222228821289913,0.0001,"(50,)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 5}",0.8064406405707036,0.5814227141517586,0.807313978929563,0.6455706702057069,0.7289809863339274,0.7139601605247368,0.08918697254645261,326,0.7729919704175705,0.6301758301039027,0.7992166373501224,0.6228364833559694,0.7457731385021548,0.7141988119459439,0.07360508240605927
308,0.7793218612670898,0.2351892028658329,0.0068896770477294925,0.0018412485370347446,0.0001,"(50,)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 6}",0.6994153229513321,0.6939178878081964,0.8316019783412087,0.7146372483963727,0.6769533571004158,0.7233431684861198,0.055489210887770785,313,0.7596807993157679,0.7347258115457234,0.8163005364581771,0.6880861294176059,0.7003895703687351,0.7398365694212018,0.04582755794500268
309,0.8218871116638183,0.25723332871534704,0.005902528762817383,0.0002072264836495285,0.0001,"(50,)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 7}",0.6856165768813547,0.6292264980051113,0.6954071595359356,0.8328264395782645,0.7480689245395126,0.7181637740276708,0.06859640278058075,320,0.7020057818526365,0.6919192384921998,0.6640848512233413,0.8209112199325186,0.7552525308275726,0.7268347244656538,0.055553708898182126
310,1.1172768115997314,0.14312865441421896,0.0062064647674560545,0.0003938175370630851,0.0001,"(50,)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 8}",0.868227031201162,0.7986265605177517,0.8387725459192117,0.8279141782791419,0.794823232323232,0.8256950034186356,0.027096986239196597,211,0.8575273589059664,0.8198300485740171,0.8127692953194195,0.8197753916937089,0.8179390945593531,0.825568237810493,0.0161857101090913
311,0.8604162693023681,0.2024080390317618,0.006431722640991211,0.0005821728786375927,0.0001,"(50,)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 9}",0.7347073856846054,0.791327290444759,0.6749250767618452,0.8193522819435229,0.6257055852644087,0.7292473362131493,0.07162108199290579,308,0.7538263277166984,0.8191995315500573,0.6603086651712539,0.7944651988448189,0.644962031837144,0.7345523510239945,0.07023493555712318
312,0.8668794155120849,0.24037782417126333,0.006102514266967773,0.00015297865007022786,0.0001,"(50,)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 10}",0.7990126680027213,0.6079722002610822,0.8059258305907445,0.6517455577674557,0.7727644087938204,0.7274785755368185,0.08168014229863128,312,0.8001923826166341,0.642689345299709,0.7880892221932769,0.6435762922926106,0.8230001747777332,0.7395094834359928,0.07948637257177786
313,0.8573975563049316,0.1477933722230298,0.006421184539794922,0.00020414080961501035,0.0001,"(50,)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 15}",0.7674253985180828,0.7643916968504662,0.7048667929176856,0.7282496497824965,0.7333630421865714,0.7396683157563464,0.0235189458908097,285,0.7873953076623379,0.8002240813701238,0.6737662268800819,0.7030575205998464,0.7832020200626439,0.7495290313150068,0.05106332734888259
314,0.9321434497833252,0.22268289212347545,0.006283807754516602,0.00023009986434780868,0.0001,"(50,)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 20}",0.7674253985180828,0.7643916968504662,0.7048667929176856,0.7282496497824965,0.7333630421865714,0.7396683157563464,0.0235189458908097,285,0.7873953076623379,0.8002240813701238,0.6737662268800819,0.7030575205998464,0.7832020200626439,0.7495290313150068,0.05106332734888259
315,0.8650101661682129,0.1307980964339246,0.0065863609313964845,0.0005158457656318571,0.0001,"(50,)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'filter__n': 25}",0.7674253985180828,0.7643916968504662,0.7048667929176856,0.7282496497824965,0.7333630421865714,0.7396683157563464,0.0235189458908097,285,0.7873953076623379,0.8002240813701238,0.6737662268800819,0.7030575205998464,0.7832020200626439,0.7495290313150068,0.05106332734888259
