0,0.15136575166049565
1,0.14239180129678547
2,0.12184401403150988
3,0.10150732213790427
4,0.10112814665401514
5,0.08114867255410793
6,0.07974991895401544
7,0.06589848584867612
8,0.05918195500794728
9,0.05308551540801301
10,0.04269841644652976
